# #GHz real imag
6.886249999999999716e+01 7.552072672983087612e-03 -1.683421237599917741e-02
6.887500000000000000e+01 4.552242909768041898e-03 -1.749852086842147714e-02
6.888750000000000284e+01 1.363949892832441377e-03 -1.782155095848569903e-02
6.890000000000000568e+01 -1.833225604161148803e-03 -1.745101465083835277e-02
6.891249999999999432e+01 -4.751866806163605912e-03 -1.652750102445935815e-02
6.892499999999999716e+01 -7.261543650683388758e-03 -1.535324910274072155e-02
6.893750000000000000e+01 -9.633142677140209276e-03 -1.406463597536701526e-02
6.895000000000000284e+01 -1.192771726759954409e-02 -1.236249134522013869e-02
6.896250000000000568e+01 -1.384393051695808133e-02 -1.012026158514249194e-02
6.897499999999999432e+01 -1.523831766708870494e-02 -7.662289236215698990e-03
6.898749999999999716e+01 -1.608653524621933908e-02 -5.172333217213339641e-03
6.900000000000000000e+01 -1.661717042294377431e-02 -2.728311339096413032e-03
6.901250000000000284e+01 -1.679608033818026300e-02 -1.284404316092442589e-04
6.902500000000000568e+01 -1.640539727814764592e-02 2.587010619788674207e-03
6.903749999999999432e+01 -1.525274924604067862e-02 4.992785539307861842e-03
6.904999999999999716e+01 -1.369509920619589594e-02 6.803489830208953038e-03
6.906250000000000000e+01 -1.206664883997330892e-02 8.087895970964245965e-03
6.907500000000000284e+01 -1.037644012701292168e-02 9.173075571131235340e-03
6.908750000000000568e+01 -8.540619778060842479e-03 9.922702289767567838e-03
6.909999999999999432e+01 -6.556260624096559540e-03 1.019738765191383241e-02
6.911249999999999716e+01 -4.743206152128910842e-03 9.891551059459071510e-03
6.912500000000000000e+01 -3.241823343352530449e-03 9.283631012529661858e-03
6.913750000000000284e+01 -2.050387943363406792e-03 8.631929746145960980e-03
6.915000000000000568e+01 -8.752491120628292124e-04 7.857982790316261554e-03
6.916249999999999432e+01 9.960142610275225490e-05 6.719049355902316674e-03
6.917499999999999716e+01 6.961236690055769456e-04 5.294127835767548085e-03
6.918750000000000000e+01 7.916190465746243904e-04 3.951954608186584138e-03
6.920000000000000284e+01 6.249711628951807327e-04 2.828912048585284066e-03
6.921250000000000568e+01 3.102306353328073492e-04 1.781712121757093523e-03
6.922499999999999432e+01 -2.180510481809151257e-04 6.588804654319379249e-04
6.923749999999999716e+01 -1.086683921992677698e-03 -3.632005078907776037e-04
6.925000000000000000e+01 -2.343421863375423717e-03 -1.047083846680281960e-03
6.926250000000000284e+01 -3.677048593166500762e-03 -1.268625047764674165e-03
6.927500000000000568e+01 -4.911846419669123331e-03 -1.258593562789612347e-03
6.928749999999999432e+01 -6.160996334283129136e-03 -1.193558169575713659e-03
6.929999999999999716e+01 -7.623574555543974687e-03 -9.013252630234478780e-04
6.931250000000000000e+01 -9.134586422057998020e-03 -2.964713121154552067e-05
6.932500000000000284e+01 -1.031629238699844492e-02 1.232626649326726623e-03
6.933750000000000568e+01 -1.118486837391061313e-02 2.571512610901559998e-03
6.934999999999999432e+01 -1.189412990266849011e-02 3.947856397416254007e-03
6.936249999999999716e+01 -1.257280417328836622e-02 5.551650260025345861e-03
6.937500000000000000e+01 -1.300466187734946981e-02 7.453710457374227577e-03
6.938750000000000284e+01 -1.289136478437247560e-02 9.545570913640314195e-03
6.940000000000000568e+01 -1.236189963516205054e-02 1.134693820387944370e-02
6.941249999999999432e+01 -1.168182525673548688e-02 1.302921297371815827e-02
6.942499999999999716e+01 -1.093388820680507578e-02 1.474766374454883344e-02
6.943750000000000000e+01 -9.773116771385821633e-03 1.653021204930536434e-02
6.945000000000000284e+01 -8.179567257653865692e-03 1.802201295056538380e-02
6.946250000000000568e+01 -6.353304015644278130e-03 1.904317945468073092e-02
6.947499999999999432e+01 -4.604964844745029588e-03 1.981606355125366259e-02
6.948749999999999716e+01 -2.818288251290010024e-03 2.043638372120896302e-02
6.950000000000000000e+01 -8.230351490152917069e-04 2.092828850007568894e-02
6.951250000000000284e+01 1.346674428328017330e-03 2.093099139066366063e-02
6.952500000000000568e+01 3.389076190568777319e-03 2.043203754859582513e-02
6.953749999999999432e+01 5.065710596984801181e-03 1.961742982812912650e-02
6.954999999999999716e+01 6.570553699308881446e-03 1.884434400421444722e-02
6.956250000000000000e+01 8.255152514887585669e-03 1.791224241648019591e-02
6.957500000000000284e+01 9.844857710019581584e-03 1.659928851722805229e-02
6.958750000000000568e+01 1.086795714310491781e-02 1.497104121774671219e-02
6.959999999999999432e+01 1.147308533419594614e-02 1.339554247218113260e-02
6.961249999999999716e+01 1.191581913721682581e-02 1.191673645007687056e-02
6.962500000000000000e+01 1.230953966620487380e-02 1.040802159703060198e-02
6.963750000000000284e+01 1.247637324358187583e-02 8.776579132250947671e-03
6.965000000000000568e+01 1.226041332979496343e-02 7.091658469890162186e-03
6.966249999999999432e+01 1.175145308333423212e-02 5.716265924459546996e-03
6.967499999999999716e+01 1.119992429232827963e-02 4.605633945284296621e-03
6.968750000000000000e+01 1.073034110204922759e-02 3.489516569316680403e-03
6.970000000000000284e+01 1.003044893223963008e-02 2.339610291343741013e-03
6.971250000000000568e+01 9.087906195531812725e-03 1.335384580830044658e-03
6.972499999999999432e+01 8.078328874565976134e-03 7.129760997234635758e-04
6.973749999999999716e+01 7.144104248544197455e-03 2.659315403679276082e-04
6.975000000000000000e+01 6.371447110420332301e-03 -7.363070502233419880e-05
6.976250000000000284e+01 5.506220646922865142e-03 -5.007976944629561993e-04
6.977500000000000568e+01 4.549566316871139250e-03 -7.290518382500854296e-04
6.978749999999999432e+01 3.659680316700177159e-03 -6.182757978396781658e-04
6.979999999999999716e+01 3.153336600439314661e-03 -4.483865824097921053e-04
6.981250000000000000e+01 2.729752783930348373e-03 -4.138643409890118818e-04
6.982500000000000284e+01 2.293150761618913212e-03 -4.732220924262663781e-04
6.983750000000000568e+01 1.821126369820734101e-03 -4.122022235661157831e-04
6.984999999999999432e+01 1.565991283643025384e-03 -3.040230989793540092e-04
6.986249999999999716e+01 1.535151918427514169e-03 -2.125223395291410584e-04
6.987500000000000000e+01 1.549344669779752735e-03 -4.697960551849794425e-04
6.988750000000000284e+01 1.458009290095990109e-03 -8.488253107511929988e-04
6.990000000000000568e+01 1.167026298048639416e-03 -1.276298371305693803e-03
6.991249999999999432e+01 1.036436922114800487e-03 -1.600729789039108527e-03
6.992499999999999716e+01 9.283431822759135319e-04 -2.162957271238130988e-03
6.993750000000000000e+01 6.995319151562945847e-04 -3.033576530269827681e-03
6.995000000000000284e+01 5.522329559981676265e-05 -3.900610192744783777e-03
6.996250000000000568e+01 -7.079440834639559718e-04 -4.642583964280594215e-03
6.997499999999999432e+01 -1.536341932748774581e-03 -5.319671077427969193e-03
6.998749999999999716e+01 -2.440738302665359377e-03 -6.117998846984752659e-03
7.000000000000000000e+01 -3.773130257909120249e-03 -7.013999092468890979e-03
7.001250000000000284e+01 -5.418367813295434793e-03 -7.699782801090061107e-03
7.002500000000000568e+01 -7.181498477073191417e-03 -7.991860187158193393e-03
7.003749999999999432e+01 -8.921098575157245317e-03 -8.059267337660517769e-03
7.004999999999999716e+01 -1.071155470429892287e-02 -8.058389229904141735e-03
7.006250000000000000e+01 -1.282240387022066420e-02 -7.892405396621633012e-03
7.007500000000000284e+01 -1.510864106836283353e-02 -7.266941703138737191e-03
7.008750000000000568e+01 -1.727301709285524942e-02 -6.106967744467246134e-03
7.009999999999999432e+01 -1.914183173484762523e-02 -4.724825603527009824e-03
7.011249999999999716e+01 -2.094975051776218691e-02 -3.196921281877232630e-03
7.012500000000000000e+01 -2.281388387225593423e-02 -1.363034706648394477e-03
7.013750000000000284e+01 -2.448362223455591985e-02 9.473992947446421321e-04
7.015000000000000568e+01 -2.574644310189641225e-02 3.673480433228505822e-03
7.016249999999999432e+01 -2.650183875860886648e-02 6.494755761403118131e-03
7.017499999999999716e+01 -2.702088018191767249e-02 9.270875501820482339e-03
7.018750000000000000e+01 -2.734766528699157997e-02 1.226494112978866388e-02
7.020000000000000284e+01 -2.725022406623653012e-02 1.556339630171949331e-02
7.021250000000000568e+01 -2.646448083265187656e-02 1.889079696931514687e-02
7.022499999999999432e+01 -2.520276675750846018e-02 2.197776948072246994e-02
7.023749999999999716e+01 -2.366670018046036078e-02 2.484810557810292544e-02
7.025000000000000000e+01 -2.184217758482305538e-02 2.767715339162311189e-02
7.026250000000000284e+01 -1.958060469546031926e-02 3.038453266568875988e-02
7.027500000000000568e+01 -1.672743344318169262e-02 3.277313720908200945e-02
7.028749999999999432e+01 -1.357828285109376198e-02 3.460490535643108434e-02
7.029999999999999716e+01 -1.035529921375192598e-02 3.593541481249944158e-02
7.031250000000000000e+01 -7.039941385538920314e-03 3.710059347244379357e-02
7.032500000000000284e+01 -3.321337228525921004e-03 3.790058594826634097e-02
7.033750000000000568e+01 5.510167135270581688e-04 3.811933154026831555e-02
7.034999999999999432e+01 4.402516101434677046e-03 3.766422084556673294e-02
7.036249999999999716e+01 7.992053603444340334e-03 3.680174800002306013e-02
7.037500000000000000e+01 1.139388200259218269e-02 3.555062547729429673e-02
7.038750000000000284e+01 1.475960706592299547e-02 3.390274647246929729e-02
7.040000000000000568e+01 1.791489647669208471e-02 3.166666429639474617e-02
7.041249999999999432e+01 2.061047834304006315e-02 2.890235304704576527e-02
7.042499999999999716e+01 2.272830253954362736e-02 2.589749125668939361e-02
7.043750000000000000e+01 2.442101505140374662e-02 2.284980486653237497e-02
7.045000000000000284e+01 2.585634786532761339e-02 1.965158866207445537e-02
7.046250000000000568e+01 2.687467753926232189e-02 1.613646108529960890e-02
7.047499999999999432e+01 2.722395011213641497e-02 1.257169038792334964e-02
7.048749999999999716e+01 2.701986816167106439e-02 9.170530802067705309e-03
7.050000000000000000e+01 2.646760536595629473e-02 5.993453205857684346e-03
7.051250000000000284e+01 2.564453390111282732e-02 2.921684440898208047e-03
7.052500000000000568e+01 2.450861983011160330e-02 -6.086460565035334736e-05
7.053749999999999432e+01 2.282058345220971951e-02 -2.848538323303917777e-03
7.054999999999999716e+01 2.076890915560151984e-02 -5.178262348368361384e-03
7.056250000000000000e+01 1.869471484356866053e-02 -7.057560984362391994e-03
7.057500000000000284e+01 1.653453001171555775e-02 -8.736396599360837442e-03
7.058750000000000568e+01 1.418212509057917639e-02 -1.016295276539669855e-02
7.059999999999999432e+01 1.156075277516274528e-02 -1.123211714772150323e-02
7.061249999999999716e+01 8.975604067286273649e-03 -1.180622862219897311e-02
7.062500000000000000e+01 6.573407734956189519e-03 -1.197517844984808365e-02
7.063750000000000284e+01 4.377399427473036703e-03 -1.203781225745192279e-02
7.065000000000000568e+01 2.166171805749317683e-03 -1.193148154567082869e-02
7.066249999999999432e+01 -6.792483659188602613e-05 -1.155952731846151930e-02
7.067499999999999716e+01 -2.094444187480933115e-03 -1.079985836250734257e-02
7.068750000000000000e+01 -3.729062283710055450e-03 -9.883000662045489035e-03
7.070000000000000284e+01 -5.133774927273543343e-03 -9.039144767565251634e-03
7.071250000000000568e+01 -6.588944828281107120e-03 -8.266937135718417651e-03
7.072499999999999432e+01 -7.957729688777325297e-03 -7.240477451746348166e-03
7.073749999999999716e+01 -9.067796132801031819e-03 -6.089269835280038297e-03
7.075000000000000000e+01 -9.823304338907943092e-03 -4.983818622086208169e-03
7.076250000000000284e+01 -1.055550366662760808e-02 -4.141739962510665105e-03
7.077500000000000568e+01 -1.138022515512722432e-02 -3.347438174541086334e-03
7.078749999999999432e+01 -1.217842828443100461e-02 -2.441215942041253216e-03
7.079999999999999716e+01 -1.278774661173403930e-02 -1.451269732024306446e-03
7.081250000000000000e+01 -1.325016731864393088e-02 -6.435177857040389653e-04
7.082500000000000284e+01 -1.382483980633691413e-02 -4.884632083792863895e-05
7.083750000000000568e+01 -1.464176000791251112e-02 6.022116420366519906e-04
7.084999999999999432e+01 -1.543198458122142271e-02 1.506665109966488303e-03
7.086249999999999716e+01 -1.604072234235930441e-02 2.479278432313193614e-03
7.087500000000000000e+01 -1.661046542076975371e-02 3.284625163286486547e-03
7.088750000000000284e+01 -1.744900938379025795e-02 4.059882920239166887e-03
7.090000000000000568e+01 -1.844371798303710494e-02 5.085920044928277095e-03
7.091249999999999432e+01 -1.927024270449548618e-02 6.464227982410239437e-03
7.092499999999999716e+01 -1.983912783037969363e-02 7.904693948042660831e-03
7.093750000000000000e+01 -2.042742441631186998e-02 9.241889209235415112e-03
7.095000000000000284e+01 -2.110023593153169744e-02 1.074417081543601812e-02
7.096250000000000568e+01 -2.173070365169954207e-02 1.259856973021116280e-02
7.097499999999999432e+01 -2.189862776394143826e-02 1.467620474320659001e-02
7.098749999999999716e+01 -2.180511762832377035e-02 1.677317643630933316e-02
7.100000000000000000e+01 -2.150296171142647775e-02 1.875219916093859643e-02
7.101250000000000284e+01 -2.112170524311444975e-02 2.091097915420407627e-02
7.102500000000000568e+01 -2.042414005400855145e-02 2.319813996137084361e-02
7.103749999999999432e+01 -1.921932185135457813e-02 2.558332048096818856e-02
7.104999999999999716e+01 -1.771269273164611732e-02 2.765891965539474945e-02
7.106250000000000000e+01 -1.597608453903761813e-02 2.948266902736863121e-02
7.107500000000000284e+01 -1.418220632696882803e-02 3.126350519099559827e-02
7.108750000000000568e+01 -1.197583769461672831e-02 3.288337805466151620e-02
7.109999999999999432e+01 -9.442222635050054325e-03 3.412555665018923018e-02
7.111249999999999716e+01 -6.671831986807994289e-03 3.481221412781202590e-02
7.112500000000000000e+01 -3.972965487744963518e-03 3.515307373566137206e-02
7.113750000000000284e+01 -1.255688837868610026e-03 3.529727963825038395e-02
7.115000000000000568e+01 1.538808427756243203e-03 3.523674488976050873e-02
7.116249999999999432e+01 4.500991169270752990e-03 3.471241111493818948e-02
7.117499999999999716e+01 7.326762813434178206e-03 3.371016006109511104e-02
7.118750000000000000e+01 9.857614457682500192e-03 3.229086640837251082e-02
7.120000000000000284e+01 1.220774411561658356e-02 3.074702989814859233e-02
7.121250000000000568e+01 1.445838251529834619e-02 2.892239897506742111e-02
7.122499999999999432e+01 1.659135740724427058e-02 2.671073275093631752e-02
7.123749999999999716e+01 1.819901904900094944e-02 2.409093642060092591e-02
7.125000000000000000e+01 1.937758568049656113e-02 2.138005130050674163e-02
7.126250000000000284e+01 2.019175545949604411e-02 1.873569787444399892e-02
7.127500000000000568e+01 2.081711190260793209e-02 1.598654088310848265e-02
7.128749999999999432e+01 2.107377567228149728e-02 1.305140079236735695e-02
7.129999999999999716e+01 2.077522946717484664e-02 1.001703944923388809e-02
7.131250000000000000e+01 1.991500419029750002e-02 7.213929000901580027e-03
7.132500000000000284e+01 1.877118416993618991e-02 4.798287869540143052e-03
7.133750000000000568e+01 1.748303040904117256e-02 2.574453162314968308e-03
7.134999999999999432e+01 1.593244730520795849e-02 4.059674459814411468e-04
7.136249999999999716e+01 1.396976337395544436e-02 -1.557509709013397362e-03
7.137500000000000000e+01 1.166179550110144417e-02 -2.975242204544188349e-03
7.138750000000000284e+01 9.378897553132162224e-03 -3.907240481448486305e-03
7.140000000000000568e+01 7.164919288050181426e-03 -4.480218362621472133e-03
7.141249999999999432e+01 4.879662065521177781e-03 -4.917620253748899647e-03
7.142499999999999716e+01 2.463508028073385734e-03 -4.957506899184377543e-03
7.143750000000000000e+01 7.716211602214273024e-05 -4.429511378264811526e-03
7.145000000000000284e+01 -1.892241958316221318e-03 -3.434869354260328220e-03
7.146250000000000568e+01 -3.546280921709732588e-03 -2.366699525970722591e-03
7.147499999999999432e+01 -5.079987321019547100e-03 -1.246945284689223105e-03
7.148749999999999716e+01 -6.545366449907850069e-03 2.504837140532203813e-04
7.150000000000000000e+01 -7.563713991959927947e-03 2.071517390436445477e-03
7.151250000000000284e+01 -8.070410005010353327e-03 4.024441131015069582e-03
7.152500000000000568e+01 -8.207149431338597173e-03 5.728819026785197770e-03
7.153749999999999432e+01 -8.216213153806922048e-03 7.380631996827577423e-03
7.154999999999999716e+01 -8.081011764094330266e-03 9.074627567984451179e-03
7.156250000000000000e+01 -7.432070906654048535e-03 1.086145097186106551e-02
7.157500000000000284e+01 -6.392630221814226549e-03 1.233912418647330027e-02
7.158750000000000568e+01 -5.128610544929345164e-03 1.334591325684616331e-02
7.159999999999999432e+01 -3.953054422464802840e-03 1.410845756597824824e-02
7.161249999999999716e+01 -2.643711925376945188e-03 1.481408731652552983e-02
7.162500000000000000e+01 -1.149597524213449157e-03 1.535247505670789270e-02
7.163750000000000284e+01 4.695508470763077539e-04 1.541753358290045076e-02
7.165000000000000568e+01 1.940577165465475276e-03 1.505217849971294923e-02
7.166249999999999432e+01 3.159755043330041147e-03 1.446637785169539031e-02
7.167499999999999716e+01 4.268802863354344973e-03 1.381680604578795768e-02
7.168750000000000000e+01 5.358608259315359931e-03 1.300624224962512038e-02
7.170000000000000284e+01 6.270325829298372365e-03 1.181250422229222774e-02
7.171250000000000568e+01 6.818028666909566049e-03 1.031702746125440912e-02
7.172499999999999432e+01 6.973809060290775928e-03 8.942269946806233327e-03
7.173749999999999716e+01 6.830884592741808502e-03 7.782246066044412602e-03
7.175000000000000000e+01 6.501606803664019066e-03 6.422689356328068269e-03
7.176250000000000284e+01 6.049711486914038754e-03 5.008007585860198112e-03
7.177500000000000568e+01 5.084535881097103534e-03 3.643166730550175675e-03
7.178749999999999432e+01 3.751760641917595285e-03 2.669300783058166371e-03
7.179999999999999716e+01 2.331720554437744213e-03 2.067391461637326476e-03
7.181250000000000000e+01 9.010278851395974592e-04 1.597295890305973137e-03
7.182500000000000284e+01 -7.537105020258441732e-04 1.239934895056941152e-03
7.183750000000000568e+01 -2.634662460865495361e-03 1.159333316816993668e-03
7.184999999999999432e+01 -4.663075211097310671e-03 1.659656988660780435e-03
7.186249999999999716e+01 -6.430184273346856681e-03 2.588092116558535563e-03
7.187500000000000000e+01 -7.972771309267148374e-03 3.677286499526686604e-03
7.188750000000000284e+01 -9.522817178200434704e-03 4.887127157684675871e-03
7.190000000000000568e+01 -1.106399465219161209e-02 6.515736830317586659e-03
7.191249999999999432e+01 -1.234054680295190547e-02 8.595446290054870389e-03
7.192499999999999716e+01 -1.306199160070728275e-02 1.094650960949989510e-02
7.193750000000000000e+01 -1.342616061604514147e-02 1.319737762397083652e-02
7.195000000000000284e+01 -1.360598143531695919e-02 1.542363438720501315e-02
7.196250000000000568e+01 -1.367831980830849781e-02 1.792362894418753072e-02
7.197499999999999432e+01 -1.305485374304257533e-02 2.072101076152318630e-02
7.198749999999999716e+01 -1.194853712333782646e-02 2.312766784142241891e-02
7.200000000000000000e+01 -1.053760881329580609e-02 2.516005031384303120e-02
7.201250000000000284e+01 -9.020044973270795186e-03 2.700648857357443311e-02
7.202500000000000568e+01 -7.296167829072480043e-03 2.877894801585867413e-02
7.203749999999999432e+01 -5.150188694686434233e-03 3.051945752205842410e-02
7.204999999999999716e+01 -2.762941641072798674e-03 3.174951076666611416e-02
7.206250000000000000e+01 -2.911747712551185818e-04 3.246117158607211839e-02
7.207500000000000284e+01 2.034570721712175134e-03 3.286937765574379083e-02
7.208750000000000568e+01 4.559826912013862331e-03 3.320703895641489989e-02
7.209999999999999432e+01 7.233385252321056572e-03 3.319238911621868321e-02
7.211249999999999716e+01 9.894971939909270875e-03 3.255720282968615348e-02
7.212500000000000000e+01 1.224806058891471199e-02 3.148660163240770554e-02
7.213750000000000284e+01 1.432901348304994882e-02 3.030600445171548543e-02
7.215000000000000568e+01 1.646219772817524712e-02 2.905721320340626940e-02
7.216249999999999432e+01 1.852643921219866707e-02 2.755495458944478768e-02
7.217499999999999716e+01 2.030817006046773537e-02 2.560650966458521624e-02
7.218750000000000000e+01 2.153170371493425342e-02 2.345465301294958130e-02
7.220000000000000284e+01 2.235196412156463877e-02 2.134803794273928967e-02
7.221250000000000568e+01 2.310635132657200622e-02 1.931832234432710738e-02
7.222499999999999432e+01 2.373819938595607415e-02 1.713367732665446383e-02
7.223749999999999716e+01 2.397838787600394331e-02 1.480604397203916928e-02
7.225000000000000000e+01 2.376510594611171145e-02 1.263518674788241536e-02
7.226250000000000284e+01 2.334563589094192787e-02 1.064987710682331092e-02
7.227500000000000568e+01 2.285061629255922058e-02 8.873149993844501801e-03
7.228749999999999432e+01 2.232486999695786067e-02 7.063828122174386354e-03
7.229999999999999716e+01 2.152944940464343593e-02 5.290919597969966776e-03
7.231250000000000000e+01 2.041259980962571371e-02 3.679881330132972472e-03
7.232500000000000284e+01 1.932493687474802144e-02 2.573110596486532023e-03
7.233750000000000568e+01 1.838860246495125847e-02 1.519974241798577362e-03
7.234999999999999432e+01 1.749290445244430434e-02 4.845128057337183373e-04
7.236249999999999716e+01 1.634145066424519052e-02 -5.329697587586958466e-04
7.237500000000000000e+01 1.511600043728841131e-02 -1.300186379183644603e-03
7.238750000000000284e+01 1.400788072268976947e-02 -1.770593572769072399e-03
7.240000000000000568e+01 1.313016279046581684e-02 -2.242368657838601960e-03
7.241249999999999432e+01 1.225170885279327875e-02 -2.803575434381127846e-03
7.242499999999999716e+01 1.128915143749997102e-02 -3.380606038450331870e-03
7.243750000000000000e+01 1.026609922141687170e-02 -3.802485190344549997e-03
7.245000000000000284e+01 9.408142891222520676e-03 -4.073254532457308390e-03
7.246250000000000568e+01 8.716858104347273081e-03 -4.435441144741551246e-03
7.247499999999999432e+01 8.017742302991738915e-03 -5.049634378971267455e-03
7.248749999999999716e+01 7.022870772703697535e-03 -5.628923685891179009e-03
7.250000000000000000e+01 5.967839479304294127e-03 -6.094738721612277463e-03
7.251250000000000284e+01 5.063222255627131477e-03 -6.425677165677332395e-03
7.252500000000000568e+01 4.165995649578641338e-03 -6.978030374077984384e-03
7.253749999999999432e+01 3.081892371463191074e-03 -7.639595189853251936e-03
7.254999999999999716e+01 1.588852239162574483e-03 -8.177409257911242776e-03
7.256250000000000000e+01 7.506974535984298799e-05 -8.455728775377360437e-03
7.257500000000000284e+01 -1.366178351813057646e-03 -8.562509465290786201e-03
7.258750000000000568e+01 -2.870741675496304730e-03 -8.822903948038644112e-03
7.259999999999999432e+01 -4.692590386980343559e-03 -8.972374355743656729e-03
7.261249999999999716e+01 -6.789952328127780296e-03 -8.734685348819076767e-03
7.262500000000000000e+01 -8.771070508311320721e-03 -8.088608873060725013e-03
7.263750000000000284e+01 -1.060866203339240824e-02 -7.265235170975992141e-03
7.265000000000000568e+01 -1.246966191381803681e-02 -6.377938410269810843e-03
7.266249999999999432e+01 -1.446931648931746445e-02 -5.169963011998204155e-03
7.267499999999999716e+01 -1.639545696820787421e-02 -3.538380911440694443e-03
7.268750000000000000e+01 -1.800643182495176298e-02 -1.453963611891693087e-03
7.270000000000000284e+01 -1.923357835686985429e-02 7.021391551281562591e-04
7.271250000000000568e+01 -2.034416563694488311e-02 2.943850058311199645e-03
7.272499999999999432e+01 -2.144899845639637245e-02 5.414791258718451572e-03
7.273749999999999716e+01 -2.212790223451943997e-02 8.311467768011483737e-03
7.275000000000000000e+01 -2.228600376636841879e-02 1.134761728269355861e-02
7.276250000000000284e+01 -2.196957859489626075e-02 1.421673028378090536e-02
7.277500000000000568e+01 -2.156826427057807055e-02 1.700405220196059275e-02
7.278749999999999432e+01 -2.088219272992947878e-02 1.989073013913051496e-02
7.279999999999999716e+01 -1.980975457418476804e-02 2.289147561089355937e-02
7.281250000000000000e+01 -1.823423363064642297e-02 2.571406552981569948e-02
7.282500000000000284e+01 -1.621051686324772104e-02 2.836136155444821810e-02
7.283750000000000568e+01 -1.394333162598691313e-02 3.070509966945163260e-02
7.284999999999999432e+01 -1.129090247937358446e-02 3.296422161347364183e-02
7.286249999999999716e+01 -8.225105677786373817e-03 3.495128458648609493e-02
7.287500000000000000e+01 -4.801351813796615742e-03 3.629553262874601893e-02
7.288750000000000284e+01 -1.407423141776672527e-03 3.700162277826538060e-02
7.290000000000000568e+01 1.878644248863852329e-03 3.738170618899975400e-02
7.291249999999999432e+01 5.187623998637541298e-03 3.753946327722793713e-02
7.292499999999999716e+01 8.639274421984094107e-03 3.732976901432588646e-02
7.293750000000000000e+01 1.208667792244268527e-02 3.651346012622158632e-02
7.295000000000000284e+01 1.527184445981156873e-02 3.514875834204919669e-02
7.296250000000000568e+01 1.812015300265676018e-02 3.355275989290736754e-02
7.297499999999999432e+01 2.078981762400048880e-02 3.176475306141734317e-02
7.298749999999999716e+01 2.332617314543616871e-02 2.968598884214371236e-02
7.300000000000000000e+01 2.556065558611255936e-02 2.710361168940371782e-02
7.301250000000000284e+01 2.722866485199808284e-02 2.427026772388780895e-02
7.302500000000000568e+01 2.833758154614435948e-02 2.144295573121434220e-02
7.303749999999999432e+01 2.920916531617958820e-02 1.867822186417118085e-02
7.304999999999999716e+01 2.985976058617532264e-02 1.576311086289489821e-02
7.306250000000000000e+01 3.022621871166707511e-02 1.271788030351160906e-02
7.307500000000000284e+01 3.006859930078919704e-02 9.704525332388188458e-03
7.308750000000000568e+01 2.939475607917481706e-02 6.992267759229584510e-03
7.309999999999999432e+01 2.857809679615437581e-02 4.564476918735702569e-03
7.311249999999999716e+01 2.756758423120692775e-02 2.203454351510802326e-03
7.312500000000000000e+01 2.621914703526341539e-02 -8.582679644537376446e-05
7.313750000000000284e+01 2.442489123235311310e-02 -2.054592588418878343e-03
7.315000000000000568e+01 2.253868920449221547e-02 -3.565771157083685167e-03
7.316249999999999432e+01 2.071830866743132327e-02 -4.754177445086192784e-03
7.317499999999999716e+01 1.889565474615528817e-02 -5.912882276345079145e-03
7.318750000000000000e+01 1.691591287490097281e-02 -6.809592727925917188e-03
7.320000000000000284e+01 1.480154790864398121e-02 -7.380444992081076905e-03
7.321250000000000568e+01 1.286108444307602211e-02 -7.491908115070201879e-03
7.322499999999999432e+01 1.112775695196976250e-02 -7.501292023589226608e-03
7.323749999999999716e+01 9.619587788395854433e-03 -7.486915104979891336e-03
7.325000000000000000e+01 7.925566921941261389e-03 -7.368153581432619614e-03
7.326250000000000284e+01 6.313521002838046528e-03 -6.973431401079812145e-03
7.327500000000000568e+01 4.913873613585237332e-03 -6.320978940927753781e-03
7.328749999999999432e+01 3.826278991507490491e-03 -5.797790832302240731e-03
7.329999999999999716e+01 2.798368602558470863e-03 -5.367788209964397504e-03
7.331250000000000000e+01 1.648432940136163385e-03 -4.896967666334736853e-03
7.332500000000000284e+01 5.792891087819119480e-04 -4.256295675226077525e-03
7.333750000000000568e+01 -2.101467044398205798e-04 -3.554140180416411315e-03
7.334999999999999432e+01 -8.403998842252068634e-04 -3.007651071813941153e-03
7.336249999999999716e+01 -1.529719167366498612e-03 -2.598909274567070410e-03
7.337500000000000000e+01 -2.370984175678507791e-03 -2.154362499700707406e-03
7.338750000000000284e+01 -3.185513910153850783e-03 -1.618994086738041781e-03
7.340000000000000568e+01 -3.823856341680518557e-03 -1.020988619728176346e-03
7.341249999999999432e+01 -4.406452510993689141e-03 -6.236166813513403795e-04
7.342499999999999716e+01 -5.148383767023991496e-03 -2.882316727009383143e-04
7.343750000000000000e+01 -6.105675848923036546e-03 1.664045792637773677e-04
7.345000000000000284e+01 -7.003612609496816938e-03 8.741643832067962387e-04
7.346250000000000568e+01 -7.749257866037939993e-03 1.585703853744967889e-03
7.347499999999999432e+01 -8.483176832353712254e-03 2.194984446711767487e-03
7.348749999999999716e+01 -9.510123642397366739e-03 2.830179367904249541e-03
7.350000000000000000e+01 -1.055171712843781980e-02 3.817574614908449907e-03
7.351250000000000284e+01 -1.138690147882964222e-02 5.009370999920628037e-03
7.352500000000000568e+01 -1.199362818070574821e-02 6.176372918790328827e-03
7.353749999999999432e+01 -1.263997093614686873e-02 7.381396104691469173e-03
7.354999999999999716e+01 -1.332191227768708686e-02 8.749488113509951148e-03
7.356250000000000000e+01 -1.389397784139731473e-02 1.041612803636075314e-02
7.357500000000000284e+01 -1.414000883872462005e-02 1.227774032292977026e-02
7.358750000000000568e+01 -1.405061983399983477e-02 1.406313877260780346e-02
